area_name,area_code,date,new_cases,total_cases
Tower Hamlets,E09000030,2020-06-02,2.0,760.0
Kensington and Chelsea,E09000020,2020-06-02,0.0,534.0
Redbridge,E09000026,2020-06-02,2.0,1025.0
Hounslow,E09000018,2020-06-02,1.0,965.0
Newham,E09000025,2020-06-02,0.0,1192.0
Kingston upon Thames,E09000021,2020-06-02,1.0,709.0
Southwark,E09000028,2020-06-02,0.0,1402.0
Lambeth,E09000022,2020-06-02,1.0,1327.0
Lewisham,E09000023,2020-06-02,0.0,1162.0
Sutton,E09000029,2020-06-02,3.0,961.0
Hammersmith and Fulham,E09000013,2020-06-02,2.0,708.0
Brent,E09000005,2020-06-02,1.0,1653.0
Waltham Forest,E09000031,2020-06-02,2.0,954.0
Wandsworth,E09000032,2020-06-02,0.0,1114.0
Barking and Dagenham,E09000002,2020-06-02,1.0,670.0
Haringey,E09000014,2020-06-02,0.0,718.0
Bexley,E09000004,2020-06-02,2.0,999.0
Ealing,E09000009,2020-06-02,2.0,1472.0
Barnet,E09000003,2020-06-02,3.0,1546.0
Enfield,E09000010,2020-06-02,3.0,1132.0
Croydon,E09000008,2020-06-02,5.0,1807.0
Harrow,E09000015,2020-06-02,5.0,1227.0
Bromley,E09000006,2020-06-02,2.0,1482.0
Greenwich,E09000011,2020-06-02,3.0,902.0
Havering,E09000016,2020-06-02,1.0,892.0
Camden,E09000007,2020-06-02,2.0,671.0
Westminster,E09000033,2020-06-02,1.0,731.0
Lambeth,E09000022,2020-06-03,1.0,1328.0
Waltham Forest,E09000031,2020-06-03,0.0,954.0
Brent,E09000005,2020-06-03,2.0,1655.0
Barking and Dagenham,E09000002,2020-06-03,4.0,674.0
Tower Hamlets,E09000030,2020-06-03,3.0,763.0
Enfield,E09000010,2020-06-03,1.0,1133.0
Bromley,E09000006,2020-06-03,3.0,1485.0
Westminster,E09000033,2020-06-03,3.0,734.0
Redbridge,E09000026,2020-06-03,5.0,1030.0
Kingston upon Thames,E09000021,2020-06-03,2.0,711.0
Greenwich,E09000011,2020-06-03,3.0,905.0
Bexley,E09000004,2020-06-03,4.0,1003.0
Richmond upon Thames,E09000027,2020-06-03,2.0,512.0
Sutton,E09000029,2020-06-03,3.0,964.0
Kensington and Chelsea,E09000020,2020-06-03,0.0,534.0
Hammersmith and Fulham,E09000013,2020-06-03,3.0,711.0
Haringey,E09000014,2020-06-03,1.0,719.0
Islington,E09000019,2020-06-03,1.0,524.0
Barnet,E09000003,2020-06-03,3.0,1549.0
Southwark,E09000028,2020-06-03,2.0,1404.0
Harrow,E09000015,2020-06-03,2.0,1229.0
Havering,E09000016,2020-06-03,3.0,895.0
Wandsworth,E09000032,2020-06-03,2.0,1116.0
Lewisham,E09000023,2020-06-03,1.0,1163.0
Hounslow,E09000018,2020-06-03,4.0,969.0
Croydon,E09000008,2020-06-03,2.0,1809.0
Merton,E09000024,2020-06-03,0.0,898.0
Hillingdon,E09000017,2020-06-03,4.0,1023.0
Newham,E09000025,2020-06-03,3.0,1195.0
Ealing,E09000009,2020-06-03,5.0,1477.0
Camden,E09000007,2020-06-03,2.0,673.0
Richmond upon Thames,E09000027,2020-06-04,3.0,515.0
Hounslow,E09000018,2020-06-04,4.0,973.0
Tower Hamlets,E09000030,2020-06-04,0.0,763.0
Hammersmith and Fulham,E09000013,2020-06-04,1.0,712.0
Southwark,E09000028,2020-06-04,0.0,1404.0
Barking and Dagenham,E09000002,2020-06-04,1.0,675.0
Croydon,E09000008,2020-06-04,2.0,1811.0
Barnet,E09000003,2020-06-04,1.0,1550.0
Brent,E09000005,2020-06-04,2.0,1657.0
Hillingdon,E09000017,2020-06-04,1.0,1024.0
Camden,E09000007,2020-06-04,0.0,673.0
Kingston upon Thames,E09000021,2020-06-04,3.0,714.0
Islington,E09000019,2020-06-04,0.0,524.0
Redbridge,E09000026,2020-06-04,6.0,1036.0
Haringey,E09000014,2020-06-04,1.0,720.0
Wandsworth,E09000032,2020-06-04,1.0,1117.0
Lambeth,E09000022,2020-06-04,1.0,1329.0
Westminster,E09000033,2020-06-04,0.0,734.0
Merton,E09000024,2020-06-04,1.0,899.0
Harrow,E09000015,2020-06-04,2.0,1231.0
Newham,E09000025,2020-06-04,9.0,1204.0
Waltham Forest,E09000031,2020-06-04,2.0,956.0
Enfield,E09000010,2020-06-04,2.0,1135.0
Ealing,E09000009,2020-06-04,4.0,1481.0
Greenwich,E09000011,2020-06-04,3.0,908.0
Bromley,E09000006,2020-06-04,2.0,1487.0
Havering,E09000016,2020-06-04,2.0,897.0
Sutton,E09000029,2020-06-04,1.0,965.0
Bexley,E09000004,2020-06-04,0.0,1003.0
Kensington and Chelsea,E09000020,2020-06-04,0.0,534.0
Lewisham,E09000023,2020-06-04,1.0,1164.0
Westminster,E09000033,2020-06-05,2.0,736.0
Redbridge,E09000026,2020-06-05,2.0,1038.0
Richmond upon Thames,E09000027,2020-06-05,1.0,516.0
Newham,E09000025,2020-06-05,3.0,1207.0
Greenwich,E09000011,2020-06-05,3.0,911.0
Hammersmith and Fulham,E09000013,2020-06-05,0.0,712.0
Hillingdon,E09000017,2020-06-05,0.0,1024.0
Kensington and Chelsea,E09000020,2020-06-05,0.0,534.0
Wandsworth,E09000032,2020-06-05,0.0,1117.0
Brent,E09000005,2020-06-05,5.0,1662.0
Lambeth,E09000022,2020-06-05,1.0,1330.0
Waltham Forest,E09000031,2020-06-05,1.0,957.0
Lewisham,E09000023,2020-06-05,2.0,1166.0
Havering,E09000016,2020-06-05,1.0,898.0
Hounslow,E09000018,2020-06-05,7.0,980.0
Bromley,E09000006,2020-06-05,1.0,1488.0
Ealing,E09000009,2020-06-05,4.0,1485.0
Enfield,E09000010,2020-06-05,0.0,1135.0
Harrow,E09000015,2020-06-05,1.0,1232.0
Haringey,E09000014,2020-06-05,0.0,720.0
Merton,E09000024,2020-06-05,0.0,899.0
Camden,E09000007,2020-06-05,0.0,673.0
Tower Hamlets,E09000030,2020-06-05,1.0,764.0
Southwark,E09000028,2020-06-05,1.0,1405.0
Croydon,E09000008,2020-06-05,3.0,1814.0
Sutton,E09000029,2020-06-05,1.0,966.0
Barnet,E09000003,2020-06-05,1.0,1551.0
Islington,E09000019,2020-06-05,3.0,527.0
Bexley,E09000004,2020-06-05,1.0,1004.0
Kingston upon Thames,E09000021,2020-06-05,0.0,714.0
Barking and Dagenham,E09000002,2020-06-05,0.0,675.0
Sutton,E09000029,2020-06-06,2.0,968.0
Islington,E09000019,2020-06-06,0.0,527.0
Kensington and Chelsea,E09000020,2020-06-06,1.0,535.0
Hillingdon,E09000017,2020-06-06,0.0,1024.0
Hammersmith and Fulham,E09000013,2020-06-06,2.0,714.0
Haringey,E09000014,2020-06-06,1.0,721.0
Croydon,E09000008,2020-06-06,2.0,1816.0
Barnet,E09000003,2020-06-06,2.0,1553.0
Southwark,E09000028,2020-06-06,0.0,1405.0
Waltham Forest,E09000031,2020-06-06,2.0,959.0
Harrow,E09000015,2020-06-06,3.0,1235.0
Hounslow,E09000018,2020-06-06,4.0,984.0
Havering,E09000016,2020-06-06,0.0,898.0
Richmond upon Thames,E09000027,2020-06-06,0.0,516.0
Bexley,E09000004,2020-06-06,0.0,1004.0
Camden,E09000007,2020-06-06,0.0,673.0
Enfield,E09000010,2020-06-06,2.0,1137.0
Lambeth,E09000022,2020-06-06,2.0,1332.0
Wandsworth,E09000032,2020-06-06,0.0,1117.0
Greenwich,E09000011,2020-06-06,1.0,912.0
Ealing,E09000009,2020-06-06,3.0,1488.0
Westminster,E09000033,2020-06-06,3.0,739.0
Bromley,E09000006,2020-06-06,0.0,1488.0
Newham,E09000025,2020-06-06,2.0,1209.0
Barking and Dagenham,E09000002,2020-06-06,0.0,675.0
Redbridge,E09000026,2020-06-06,5.0,1043.0
Brent,E09000005,2020-06-06,3.0,1665.0
Tower Hamlets,E09000030,2020-06-06,0.0,764.0
Kingston upon Thames,E09000021,2020-06-06,2.0,716.0
Lewisham,E09000023,2020-06-06,1.0,1167.0
Merton,E09000024,2020-06-06,3.0,902.0
Merton,E09000024,2020-06-07,0.0,902.0
Newham,E09000025,2020-06-07,2.0,1211.0
Haringey,E09000014,2020-06-07,1.0,722.0
Tower Hamlets,E09000030,2020-06-07,2.0,766.0
Harrow,E09000015,2020-06-07,2.0,1237.0
Waltham Forest,E09000031,2020-06-07,2.0,961.0
Brent,E09000005,2020-06-07,2.0,1667.0
Islington,E09000019,2020-06-07,1.0,528.0
Lambeth,E09000022,2020-06-07,1.0,1333.0
Enfield,E09000010,2020-06-07,0.0,1137.0
Barnet,E09000003,2020-06-07,2.0,1555.0
Bexley,E09000004,2020-06-07,3.0,1007.0
Bromley,E09000006,2020-06-07,1.0,1489.0
Southwark,E09000028,2020-06-07,1.0,1406.0
Richmond upon Thames,E09000027,2020-06-07,0.0,516.0
Croydon,E09000008,2020-06-07,1.0,1817.0
Kingston upon Thames,E09000021,2020-06-07,2.0,718.0
Ealing,E09000009,2020-06-07,1.0,1489.0
Sutton,E09000029,2020-06-07,4.0,972.0
Redbridge,E09000026,2020-06-07,0.0,1043.0
Westminster,E09000033,2020-06-07,0.0,739.0
Lewisham,E09000023,2020-06-07,2.0,1169.0
Camden,E09000007,2020-06-07,3.0,676.0
Kensington and Chelsea,E09000020,2020-06-07,3.0,538.0
Greenwich,E09000011,2020-06-07,1.0,913.0
Hillingdon,E09000017,2020-06-07,0.0,1024.0
Wandsworth,E09000032,2020-06-07,0.0,1117.0
Hounslow,E09000018,2020-06-07,5.0,989.0
Barking and Dagenham,E09000002,2020-06-07,0.0,675.0
Hammersmith and Fulham,E09000013,2020-06-07,1.0,715.0
Havering,E09000016,2020-06-07,2.0,900.0
Harrow,E09000015,2020-06-08,6.0,1243.0
Enfield,E09000010,2020-06-08,0.0,1137.0
Lewisham,E09000023,2020-06-08,1.0,1170.0
Ealing,E09000009,2020-06-08,2.0,1491.0
Southwark,E09000028,2020-06-08,0.0,1406.0
Hounslow,E09000018,2020-06-08,1.0,990.0
Bexley,E09000004,2020-06-08,2.0,1009.0
Brent,E09000005,2020-06-08,1.0,1668.0
Camden,E09000007,2020-06-08,1.0,677.0
Croydon,E09000008,2020-06-08,2.0,1819.0
Bromley,E09000006,2020-06-08,2.0,1491.0
Kingston upon Thames,E09000021,2020-06-08,2.0,720.0
Westminster,E09000033,2020-06-08,4.0,743.0
Richmond upon Thames,E09000027,2020-06-08,3.0,519.0
Kensington and Chelsea,E09000020,2020-06-08,1.0,539.0
Tower Hamlets,E09000030,2020-06-08,1.0,767.0
Greenwich,E09000011,2020-06-08,2.0,915.0
Redbridge,E09000026,2020-06-08,3.0,1046.0
Hammersmith and Fulham,E09000013,2020-06-08,1.0,716.0
Haringey,E09000014,2020-06-08,0.0,722.0
Lambeth,E09000022,2020-06-08,0.0,1333.0
Newham,E09000025,2020-06-08,2.0,1213.0
Merton,E09000024,2020-06-08,1.0,903.0
Barnet,E09000003,2020-06-08,1.0,1556.0
Wandsworth,E09000032,2020-06-08,0.0,1117.0
Islington,E09000019,2020-06-08,0.0,528.0
Hillingdon,E09000017,2020-06-08,6.0,1030.0
Havering,E09000016,2020-06-08,2.0,902.0
Sutton,E09000029,2020-06-08,3.0,975.0
Barking and Dagenham,E09000002,2020-06-08,1.0,676.0
Waltham Forest,E09000031,2020-06-08,5.0,966.0
Camden,E09000007,2020-06-09,1.0,678.0
Barnet,E09000003,2020-06-09,0.0,1556.0
Lambeth,E09000022,2020-06-09,4.0,1337.0
Redbridge,E09000026,2020-06-09,2.0,1048.0
Havering,E09000016,2020-06-09,3.0,905.0
Hounslow,E09000018,2020-06-09,6.0,996.0
Wandsworth,E09000032,2020-06-09,1.0,1118.0
Haringey,E09000014,2020-06-09,1.0,723.0
Islington,E09000019,2020-06-09,0.0,528.0
Newham,E09000025,2020-06-09,3.0,1216.0
Kingston upon Thames,E09000021,2020-06-09,2.0,722.0
Brent,E09000005,2020-06-09,4.0,1672.0
Waltham Forest,E09000031,2020-06-09,1.0,967.0
Bexley,E09000004,2020-06-09,3.0,1012.0
Sutton,E09000029,2020-06-09,2.0,977.0
Richmond upon Thames,E09000027,2020-06-09,3.0,522.0
Kensington and Chelsea,E09000020,2020-06-09,0.0,539.0
Hammersmith and Fulham,E09000013,2020-06-09,1.0,717.0
Croydon,E09000008,2020-06-09,3.0,1822.0
Hillingdon,E09000017,2020-06-09,2.0,1032.0
Westminster,E09000033,2020-06-09,1.0,744.0
Southwark,E09000028,2020-06-09,0.0,1406.0
Greenwich,E09000011,2020-06-09,5.0,920.0
Bromley,E09000006,2020-06-09,1.0,1492.0
Merton,E09000024,2020-06-09,4.0,907.0
Ealing,E09000009,2020-06-09,7.0,1498.0
Enfield,E09000010,2020-06-09,3.0,1140.0
Tower Hamlets,E09000030,2020-06-09,3.0,770.0
Harrow,E09000015,2020-06-09,4.0,1247.0
Lewisham,E09000023,2020-06-09,0.0,1170.0
Barking and Dagenham,E09000002,2020-06-09,0.0,676.0
Waltham Forest,E09000031,2020-06-10,0.0,967.0
Enfield,E09000010,2020-06-10,0.0,1140.0
Newham,E09000025,2020-06-10,1.0,1217.0
Westminster,E09000033,2020-06-10,1.0,745.0
Richmond upon Thames,E09000027,2020-06-10,1.0,523.0
Lewisham,E09000023,2020-06-10,3.0,1173.0
Harrow,E09000015,2020-06-10,2.0,1249.0
Greenwich,E09000011,2020-06-10,1.0,921.0
Kingston upon Thames,E09000021,2020-06-10,1.0,723.0
Southwark,E09000028,2020-06-10,1.0,1407.0
Hillingdon,E09000017,2020-06-10,5.0,1037.0
Bromley,E09000006,2020-06-10,1.0,1493.0
Camden,E09000007,2020-06-10,0.0,678.0
Bexley,E09000004,2020-06-10,3.0,1015.0
Islington,E09000019,2020-06-10,1.0,529.0
Sutton,E09000029,2020-06-10,1.0,978.0
Kensington and Chelsea,E09000020,2020-06-10,0.0,539.0
Haringey,E09000014,2020-06-10,0.0,723.0
Merton,E09000024,2020-06-10,1.0,908.0
Brent,E09000005,2020-06-10,4.0,1676.0
Tower Hamlets,E09000030,2020-06-10,0.0,770.0
Lambeth,E09000022,2020-06-10,1.0,1338.0
Croydon,E09000008,2020-06-10,0.0,1822.0
Redbridge,E09000026,2020-06-10,6.0,1054.0
Barking and Dagenham,E09000002,2020-06-10,0.0,676.0
Havering,E09000016,2020-06-10,2.0,907.0
Hounslow,E09000018,2020-06-10,10.0,1006.0
Barnet,E09000003,2020-06-10,2.0,1558.0
Hammersmith and Fulham,E09000013,2020-06-10,1.0,718.0
Ealing,E09000009,2020-06-10,1.0,1499.0
Wandsworth,E09000032,2020-06-10,1.0,1119.0
Ealing,E09000009,2020-06-11,0.0,1499.0
Croydon,E09000008,2020-06-11,3.0,1825.0
Hammersmith and Fulham,E09000013,2020-06-11,0.0,718.0
Bromley,E09000006,2020-06-11,0.0,1493.0
Richmond upon Thames,E09000027,2020-06-11,0.0,523.0
Bexley,E09000004,2020-06-11,1.0,1016.0
Haringey,E09000014,2020-06-11,0.0,723.0
Kensington and Chelsea,E09000020,2020-06-11,0.0,539.0
Tower Hamlets,E09000030,2020-06-11,5.0,775.0
Greenwich,E09000011,2020-06-11,1.0,922.0
Brent,E09000005,2020-06-11,4.0,1680.0
Sutton,E09000029,2020-06-11,2.0,980.0
Lambeth,E09000022,2020-06-11,2.0,1340.0
Southwark,E09000028,2020-06-11,0.0,1407.0
Redbridge,E09000026,2020-06-11,4.0,1058.0
Barking and Dagenham,E09000002,2020-06-11,1.0,677.0
Havering,E09000016,2020-06-11,0.0,907.0
Hounslow,E09000018,2020-06-11,2.0,1008.0
Barnet,E09000003,2020-06-11,1.0,1559.0
Wandsworth,E09000032,2020-06-11,1.0,1120.0
Enfield,E09000010,2020-06-11,2.0,1142.0
Waltham Forest,E09000031,2020-06-11,4.0,971.0
Newham,E09000025,2020-06-11,1.0,1218.0
Westminster,E09000033,2020-06-11,2.0,747.0
Harrow,E09000015,2020-06-11,2.0,1251.0
Kingston upon Thames,E09000021,2020-06-11,1.0,724.0
Islington,E09000019,2020-06-11,3.0,532.0
Hillingdon,E09000017,2020-06-11,1.0,1038.0
Merton,E09000024,2020-06-11,0.0,908.0
Camden,E09000007,2020-06-11,2.0,680.0
Lewisham,E09000023,2020-06-11,2.0,1175.0
Barnet,E09000003,2020-06-12,1.0,1560.0
Southwark,E09000028,2020-06-12,0.0,1407.0
Islington,E09000019,2020-06-12,1.0,533.0
Haringey,E09000014,2020-06-12,1.0,724.0
Havering,E09000016,2020-06-12,2.0,909.0
Kingston upon Thames,E09000021,2020-06-12,2.0,726.0
Croydon,E09000008,2020-06-12,0.0,1825.0
Ealing,E09000009,2020-06-12,4.0,1503.0
Bromley,E09000006,2020-06-12,0.0,1493.0
Lewisham,E09000023,2020-06-12,0.0,1175.0
Enfield,E09000010,2020-06-12,4.0,1146.0
Barking and Dagenham,E09000002,2020-06-12,3.0,680.0
Tower Hamlets,E09000030,2020-06-12,2.0,777.0
Brent,E09000005,2020-06-12,3.0,1683.0
Lambeth,E09000022,2020-06-12,0.0,1340.0
Redbridge,E09000026,2020-06-12,7.0,1065.0
Waltham Forest,E09000031,2020-06-12,0.0,971.0
Wandsworth,E09000032,2020-06-12,0.0,1120.0
Newham,E09000025,2020-06-12,2.0,1220.0
Westminster,E09000033,2020-06-12,3.0,750.0
Hillingdon,E09000017,2020-06-12,3.0,1041.0
Camden,E09000007,2020-06-12,2.0,682.0
Bexley,E09000004,2020-06-12,2.0,1018.0
Richmond upon Thames,E09000027,2020-06-12,2.0,525.0
Kensington and Chelsea,E09000020,2020-06-12,1.0,540.0
Hammersmith and Fulham,E09000013,2020-06-12,1.0,719.0
Greenwich,E09000011,2020-06-12,3.0,925.0
Harrow,E09000015,2020-06-12,1.0,1252.0
Merton,E09000024,2020-06-12,1.0,909.0
Hounslow,E09000018,2020-06-12,0.0,1008.0
Sutton,E09000029,2020-06-12,2.0,982.0
Lambeth,E09000022,2020-06-13,1.0,1341.0
Barking and Dagenham,E09000002,2020-06-13,2.0,682.0
Haringey,E09000014,2020-06-13,2.0,726.0
Merton,E09000024,2020-06-13,0.0,909.0
Richmond upon Thames,E09000027,2020-06-13,0.0,525.0
Redbridge,E09000026,2020-06-13,2.0,1067.0
Newham,E09000025,2020-06-13,5.0,1225.0
Kensington and Chelsea,E09000020,2020-06-13,0.0,540.0
Sutton,E09000029,2020-06-13,2.0,984.0
Tower Hamlets,E09000030,2020-06-13,1.0,778.0
Southwark,E09000028,2020-06-13,2.0,1409.0
Croydon,E09000008,2020-06-13,0.0,1825.0
Greenwich,E09000011,2020-06-13,0.0,925.0
Ealing,E09000009,2020-06-13,1.0,1504.0
Camden,E09000007,2020-06-13,1.0,683.0
Islington,E09000019,2020-06-13,1.0,534.0
Hammersmith and Fulham,E09000013,2020-06-13,0.0,719.0
Waltham Forest,E09000031,2020-06-13,0.0,971.0
Havering,E09000016,2020-06-13,1.0,910.0
Barnet,E09000003,2020-06-13,2.0,1562.0
Wandsworth,E09000032,2020-06-13,0.0,1120.0
Hounslow,E09000018,2020-06-13,1.0,1009.0
Hillingdon,E09000017,2020-06-13,2.0,1043.0
Kingston upon Thames,E09000021,2020-06-13,2.0,728.0
Enfield,E09000010,2020-06-13,2.0,1148.0
Lewisham,E09000023,2020-06-13,1.0,1176.0
Bromley,E09000006,2020-06-13,1.0,1494.0
Bexley,E09000004,2020-06-13,1.0,1019.0
Harrow,E09000015,2020-06-13,0.0,1252.0
Westminster,E09000033,2020-06-13,1.0,751.0
Brent,E09000005,2020-06-13,3.0,1686.0
Sutton,E09000029,2020-06-14,2.0,986.0
Richmond upon Thames,E09000027,2020-06-14,0.0,525.0
Wandsworth,E09000032,2020-06-14,1.0,1121.0
Camden,E09000007,2020-06-14,2.0,685.0
Harrow,E09000015,2020-06-14,0.0,1252.0
Havering,E09000016,2020-06-14,1.0,911.0
Croydon,E09000008,2020-06-14,1.0,1826.0
Hounslow,E09000018,2020-06-14,1.0,1010.0
Barking and Dagenham,E09000002,2020-06-14,1.0,683.0
Bexley,E09000004,2020-06-14,0.0,1019.0
Brent,E09000005,2020-06-14,0.0,1686.0
Waltham Forest,E09000031,2020-06-14,1.0,972.0
Tower Hamlets,E09000030,2020-06-14,0.0,778.0
Islington,E09000019,2020-06-14,1.0,535.0
Bromley,E09000006,2020-06-14,2.0,1496.0
Kensington and Chelsea,E09000020,2020-06-14,2.0,542.0
Kingston upon Thames,E09000021,2020-06-14,0.0,728.0
Lambeth,E09000022,2020-06-14,2.0,1343.0
Lewisham,E09000023,2020-06-14,0.0,1176.0
Hillingdon,E09000017,2020-06-14,1.0,1044.0
Enfield,E09000010,2020-06-14,1.0,1149.0
Barnet,E09000003,2020-06-14,0.0,1562.0
Hammersmith and Fulham,E09000013,2020-06-14,1.0,720.0
Westminster,E09000033,2020-06-14,1.0,752.0
Greenwich,E09000011,2020-06-14,0.0,925.0
Ealing,E09000009,2020-06-14,1.0,1505.0
Haringey,E09000014,2020-06-14,1.0,727.0
Redbridge,E09000026,2020-06-14,5.0,1072.0
Newham,E09000025,2020-06-14,1.0,1226.0
Southwark,E09000028,2020-06-14,1.0,1410.0
Merton,E09000024,2020-06-14,1.0,910.0
Lambeth,E09000022,2020-06-15,0.0,1343.0
Ealing,E09000009,2020-06-15,0.0,1505.0
Redbridge,E09000026,2020-06-15,2.0,1074.0
Wandsworth,E09000032,2020-06-15,2.0,1123.0
Hammersmith and Fulham,E09000013,2020-06-15,0.0,720.0
Kensington and Chelsea,E09000020,2020-06-15,0.0,542.0
Barking and Dagenham,E09000002,2020-06-15,1.0,684.0
Richmond upon Thames,E09000027,2020-06-15,0.0,525.0
Barnet,E09000003,2020-06-15,2.0,1564.0
Sutton,E09000029,2020-06-15,1.0,987.0
Bromley,E09000006,2020-06-15,1.0,1497.0
Havering,E09000016,2020-06-15,3.0,914.0
Kingston upon Thames,E09000021,2020-06-15,0.0,728.0
Lewisham,E09000023,2020-06-15,0.0,1176.0
Hillingdon,E09000017,2020-06-15,0.0,1044.0
Westminster,E09000033,2020-06-15,5.0,757.0
Enfield,E09000010,2020-06-15,3.0,1152.0
Haringey,E09000014,2020-06-15,2.0,729.0
Greenwich,E09000011,2020-06-15,1.0,926.0
Merton,E09000024,2020-06-15,2.0,912.0
Newham,E09000025,2020-06-15,3.0,1229.0
Southwark,E09000028,2020-06-15,1.0,1411.0
Tower Hamlets,E09000030,2020-06-15,1.0,779.0
Croydon,E09000008,2020-06-15,0.0,1826.0
Harrow,E09000015,2020-06-15,0.0,1252.0
Islington,E09000019,2020-06-15,1.0,536.0
Waltham Forest,E09000031,2020-06-15,2.0,974.0
Hounslow,E09000018,2020-06-15,2.0,1012.0
Camden,E09000007,2020-06-15,0.0,685.0
Brent,E09000005,2020-06-15,3.0,1689.0
Bexley,E09000004,2020-06-15,1.0,1020.0
Lewisham,E09000023,2020-06-16,1.0,1177.0
Sutton,E09000029,2020-06-16,0.0,987.0
Brent,E09000005,2020-06-16,4.0,1693.0
Barking and Dagenham,E09000002,2020-06-16,0.0,684.0
Lambeth,E09000022,2020-06-16,2.0,1345.0
Islington,E09000019,2020-06-16,1.0,537.0
Croydon,E09000008,2020-06-16,0.0,1826.0
Ealing,E09000009,2020-06-16,3.0,1508.0
Tower Hamlets,E09000030,2020-06-16,0.0,779.0
Hammersmith and Fulham,E09000013,2020-06-16,0.0,720.0
Enfield,E09000010,2020-06-16,3.0,1155.0
Haringey,E09000014,2020-06-16,1.0,730.0
Hillingdon,E09000017,2020-06-16,4.0,1048.0
Camden,E09000007,2020-06-16,1.0,686.0
Hounslow,E09000018,2020-06-16,2.0,1014.0
Waltham Forest,E09000031,2020-06-16,5.0,979.0
Harrow,E09000015,2020-06-16,1.0,1253.0
Havering,E09000016,2020-06-16,1.0,915.0
Southwark,E09000028,2020-06-16,1.0,1412.0
Wandsworth,E09000032,2020-06-16,0.0,1123.0
Newham,E09000025,2020-06-16,2.0,1231.0
Merton,E09000024,2020-06-16,3.0,915.0
Richmond upon Thames,E09000027,2020-06-16,1.0,526.0
Greenwich,E09000011,2020-06-16,1.0,927.0
Bexley,E09000004,2020-06-16,1.0,1021.0
Barnet,E09000003,2020-06-16,2.0,1566.0
Kensington and Chelsea,E09000020,2020-06-16,1.0,543.0
Bromley,E09000006,2020-06-16,1.0,1498.0
Redbridge,E09000026,2020-06-16,1.0,1075.0
Westminster,E09000033,2020-06-16,2.0,759.0
Kingston upon Thames,E09000021,2020-06-16,0.0,728.0
Waltham Forest,E09000031,2020-06-17,2.0,981.0
Bromley,E09000006,2020-06-17,0.0,1498.0
Kingston upon Thames,E09000021,2020-06-17,1.0,729.0
Islington,E09000019,2020-06-17,1.0,538.0
Lewisham,E09000023,2020-06-17,2.0,1179.0
Southwark,E09000028,2020-06-17,1.0,1413.0
Hillingdon,E09000017,2020-06-17,0.0,1048.0
Westminster,E09000033,2020-06-17,0.0,759.0
Tower Hamlets,E09000030,2020-06-17,1.0,780.0
Greenwich,E09000011,2020-06-17,3.0,930.0
Haringey,E09000014,2020-06-17,2.0,732.0
Enfield,E09000010,2020-06-17,2.0,1157.0
Hounslow,E09000018,2020-06-17,3.0,1017.0
Newham,E09000025,2020-06-17,1.0,1232.0
Barnet,E09000003,2020-06-17,2.0,1568.0
Richmond upon Thames,E09000027,2020-06-17,1.0,527.0
Lambeth,E09000022,2020-06-17,0.0,1345.0
Kensington and Chelsea,E09000020,2020-06-17,6.0,549.0
Hammersmith and Fulham,E09000013,2020-06-17,3.0,723.0
Barking and Dagenham,E09000002,2020-06-17,2.0,686.0
Bexley,E09000004,2020-06-17,0.0,1021.0
Merton,E09000024,2020-06-17,0.0,915.0
Ealing,E09000009,2020-06-17,1.0,1509.0
Camden,E09000007,2020-06-17,0.0,686.0
Sutton,E09000029,2020-06-17,0.0,987.0
Redbridge,E09000026,2020-06-17,2.0,1077.0
Wandsworth,E09000032,2020-06-17,4.0,1127.0
Havering,E09000016,2020-06-17,0.0,915.0
Harrow,E09000015,2020-06-17,0.0,1253.0
Brent,E09000005,2020-06-17,1.0,1694.0
Croydon,E09000008,2020-06-17,1.0,1827.0
Sutton,E09000029,2020-06-18,2.0,989.0
Kingston upon Thames,E09000021,2020-06-18,0.0,729.0
Lambeth,E09000022,2020-06-18,0.0,1345.0
Lewisham,E09000023,2020-06-18,2.0,1181.0
Tower Hamlets,E09000030,2020-06-18,0.0,780.0
Kensington and Chelsea,E09000020,2020-06-18,0.0,549.0
Hillingdon,E09000017,2020-06-18,0.0,1048.0
Westminster,E09000033,2020-06-18,2.0,761.0
Hammersmith and Fulham,E09000013,2020-06-18,2.0,725.0
Brent,E09000005,2020-06-18,1.0,1695.0
Hounslow,E09000018,2020-06-18,3.0,1020.0
Greenwich,E09000011,2020-06-18,3.0,933.0
Redbridge,E09000026,2020-06-18,2.0,1079.0
Enfield,E09000010,2020-06-18,0.0,1157.0
Haringey,E09000014,2020-06-18,0.0,732.0
Richmond upon Thames,E09000027,2020-06-18,0.0,527.0
Waltham Forest,E09000031,2020-06-18,1.0,982.0
Camden,E09000007,2020-06-18,2.0,688.0
Wandsworth,E09000032,2020-06-18,1.0,1128.0
Barking and Dagenham,E09000002,2020-06-18,0.0,686.0
Bexley,E09000004,2020-06-18,1.0,1022.0
Croydon,E09000008,2020-06-18,2.0,1829.0
Newham,E09000025,2020-06-18,2.0,1234.0
Barnet,E09000003,2020-06-18,1.0,1569.0
Harrow,E09000015,2020-06-18,1.0,1254.0
Southwark,E09000028,2020-06-18,5.0,1418.0
Merton,E09000024,2020-06-18,1.0,916.0
Ealing,E09000009,2020-06-18,2.0,1511.0
Havering,E09000016,2020-06-18,0.0,915.0
Islington,E09000019,2020-06-18,3.0,541.0
Bromley,E09000006,2020-06-18,4.0,1502.0
